Nodo,BC,CC,DC,DiBC,DiCC,DiDC
240,0.011002970026450398,0.01970840210642144,0.002991026919242273,0.016350316979865467,0.017982000071712863,0.002991026919242273
241,0.01173472767668424,0.019847630355199368,0.002991026919242273,0.016350316979865467,0.01831027054656979,0.002991026919242273
242,0.015369534846194011,0.020631492337755835,0.002991026919242273,0.023736508372421,0.01862131704509589,0.002991026919242273
243,0.025650785402977303,0.020868877699637967,0.002991026919242273,0.026932485501389568,0.018576482136573258,0.002991026919242273
244,0.026526764840763623,0.02122931041781315,0.002991026919242273,0.026932485501389568,0.018239348256987507,0.002991026919242273
245,0.02643014121531642,0.022051225678795208,0.002991026919242273,0.01924006992424495,0.019032980378762002,0.002991026919242273
246,0.024866383574668093,0.021743843218869234,0.002991026919242273,0.01924006992424495,0.019401137374753376,0.002991026919242273
247,0.012035966411908688,0.02189478279851561,0.002991026919242273,0.01881070030096009,0.019941547209575125,0.002991026919242273
248,0.01123119884702582,0.02159171635846985,0.002991026919242273,0.01881070030096009,0.01955280035869544,0.002991026919242273
249,0.02995268881041571,0.022758730230763996,0.002991026919242273,0.02174453258416937,0.01955280035869544,0.002991026919242273
250,0.028107999695230382,0.02238039985719386,0.002991026919242273,0.02174453258416937,0.019941547209575125,0.002991026919242273
251,0.01417964090334673,0.022592125416704207,0.002991026919242273,0.02131516296088445,0.020579846933541254,0.002991026919242273
252,0.013043710026799353,0.02221926851421103,0.002991026919242273,0.02131516296088447,0.020166073546856466,0.002991026919242273
253,0.033986047443290986,0.02358612580834803,0.002991026919242273,0.024839041472673518,0.020166073546856466,0.002991026919242273
254,0.03192779634485841,0.023163972286374134,0.002991026919242273,0.024839041472673518,0.020579846933541254,0.002991026919242273
255,0.01649507387767245,0.023407234539089848,0.002991026919242273,0.024409671849388588,0.021278401255913612,0.002991026919242273
256,0.015359456287469176,0.022991404011461318,0.002991026919242273,0.024409671849388595,0.02083636288094397,0.002991026919242273
257,0.03838083522361921,0.024486706867508118,0.002991026919242273,0.027957430815622714,0.02083636288094397,0.002991026919242273
258,0.03613415357430814,0.0240268295604264,0.002991026919242273,0.027957430815622714,0.021278401255913612,0.002991026919242273
259,0.01860977801826531,0.024293949522840672,0.002991026919242273,0.02752806119233772,0.02202411014250895,0.002991026919242273
260,0.017580774349638197,0.023841217019253624,0.002991026919242273,0.027528061192337718,0.021550890612578158,0.002991026919242273
261,0.043225991806676904,0.025469134861989283,0.002991026919242273,0.031117610953850745,0.021550890612578158,0.002991026919242273
262,0.040738619846726054,0.024967017648669505,0.002991026919242273,0.031117610953850745,0.02202411014250895,0.002991026919242273
263,0.020463910794322526,0.025260665894323277,0.002991026919242273,0.030688241330565767,0.022820868694682715,0.002991026919242273
264,0.019574054957128415,0.024766655143463875,0.002991026919242273,0.030688241330565764,0.022313185468621387,0.002991026919242273
265,0.04587128427252463,0.02599455747051963,0.002991026919242273,0.034313611773746346,0.022820868694682715,0.002991026919242273
266,0.021266820720429902,0.025777435106656386,0.002991026919242273,0.033884242150461374,0.02313458655287741,0.002991026919242273
267,0.04872200064923627,0.026544925234881566,0.002991026919242273,0.034313611773746346,0.022313185468621387,0.002991026919242273
268,0.021965437567139243,0.02631855156127001,0.002991026919242273,0.033884242150461374,0.023680793294770394,0.002991026919242273
269,0.0225339110091607,0.02688575564252399,0.002991026919242273,0.040680221477947955,0.024016473912314727,0.002991026919242273
270,0.022933051441590156,0.027480957860704695,0.002991026919242273,0.04068022147794795,0.024605647278168927,0.002991026919242273
271,0.05187307119996992,0.027122035639923204,0.002991026919242273,0.041109591101232947,0.023680793294770394,0.002991026919242273
272,0.0556102125516477,0.02772786332347331,0.002991026919242273,0.041109591101232947,0.02313458655287741,0.002991026919242273
273,0.046550033208454425,0.028732668729231123,0.002991026919242273,0.04442171536905298,0.023544048261777892,0.002991026919242273
274,0.03438820432697245,0.028361374240067863,0.002991026919242273,0.04165510786336942,0.02505996402158705,0.002991026919242273
275,0.039354980336690264,0.027724797523288276,0.002991026919242273,0.04165510786336942,0.024449102964118563,0.002991026919242273
276,0.0376728438886037,0.028077935166004143,0.002991026919242273,0.04442171536905298,0.02410999735583279,0.002991026919242273
277,0.02902682036756749,0.027437356384724807,0.0019940179461615153,0.037269519262761085,0.015481739882073287,0.0019940179461615153
278,0.03715929351794585,0.027101515847496555,0.0019940179461615153,0.03450291175707752,0.023883226973997522,0.0019940179461615153
279,0.025755363945085083,0.0262565445026178,0.0019940179461615153,0.037269519262761085,0.015960663250692213,0.0019940179461615153
280,0.03389774884988105,0.0259515123289089,0.0019940179461615153,0.03450291175707749,0.02282658170232135,0.0019940179461615153
281,0.03229117865528577,0.025420077552778975,0.0019940179461615153,0.03450291175707749,0.022332561453509085,0.0019940179461615153
282,0.024144055156878848,0.025711356062548065,0.0019940179461615153,0.037269519262761085,0.01621141102311298,0.0019940179461615153
283,0.014824338231237185,0.022951945080091532,0.0019940179461615153,0.03726951926276108,0.017898568828295085,0.0019940179461615153
284,0.022997262685339803,0.022725727880367055,0.0019940179461615153,0.0345029117570775,0.019765883651269116,0.0019940179461615153
285,0.0109505650876044,0.02185518488658401,0.002991026919242273,0.038382945451261447,0.01888106622491623,0.002991026919242273
286,0.01977463378836057,0.021652778377444844,0.002991026919242273,0.03561633794557787,0.01978694022489643,0.002991026919242273
287,0.018539155015103836,0.021315481882902988,0.002991026919242273,0.03561633794557787,0.019404140065776745,0.002991026919242273
288,0.008726324185187073,0.02151068027794458,0.002991026919242273,0.038382945451261447,0.019243313763861708,0.002991026919242273
289,0.009663489551814662,0.02134814720217951,0.002991026919242273,0.015715196393520738,0.019181854692191476,0.002991026919242273
290,0.006809138172807086,0.021149628879892038,0.002991026919242273,0.01641329220209345,0.019104761904761906,0.002991026919242273
291,0.008744405002941042,0.02109092438388426,0.003988035892323031,0.01950959212468099,0.019165727170236752,0.003988035892323031
292,0.017216002145710396,0.020961337513061652,0.002991026919242273,0.023736508372421,0.01933792199278925,0.002991026919242273
293,0.08666619531818572,0.037823365261331926,0.003988035892323031,0.08154523735565046,0.03061847487636608,0.003988035892323031
294,0.09288083500133713,0.037992424242424244,0.002991026919242273,0.024565425480046886,0.025261938343743705,0.002991026919242273
295,0.019069082414902003,0.03723502988454542,0.0019940179461615153,0.02356765365911582,0.029733495390270655,0.0019940179461615153
296,0.09721304825716104,0.03767419148856252,0.003988035892323031,0.039088757577005466,0.03330234411315492,0.003988035892323031
297,0.0069296321342961625,0.03312526833779187,0.0019940179461615153,0.01909198741575866,0.02386390673328575,0.0019940179461615153
298,0.06579253657418144,0.03712202524149672,0.0019940179461615153,0.004852510894564374,0.027333424172230548,0.0019940179461615153
299,0.05768683085374985,0.029031231005238935,0.002991026919242273,0.040724518773306545,0.022121258904744052,0.002991026919242273
300,0.003887313748992274,0.023421445918176725,0.0019940179461615153,0.021014302402174723,0.019979283693876738,0.0019940179461615153
301,0.00564252715070329,0.023913976443660293,0.0019940179461615153,0.021014302402174723,0.019594436195983434,0.0019940179461615153
302,0.007413660855377697,0.024432427165546135,0.0019940179461615153,0.021014302402174723,0.01922413462644229,0.0019940179461615153
303,0.009200714863015425,0.02497883149872989,0.0019940179461615153,0.021014302402174723,0.018867569601203914,0.0019940179461615153
304,0.01100368917361655,0.025555442315532,0.0019940179461615153,0.02101430240217472,0.018523990691833192,0.0019940179461615153
305,0.031150923430605465,0.026063456591222098,0.0019940179461615153,0.02680409252235689,0.023908276125095346,0.0019940179461615153
306,0.029347949120004314,0.025463962019853258,0.0019940179461615153,0.0268040925223569,0.023359262191997764,0.0019940179461615153
307,0.027560895112366517,0.024896368555613474,0.0019940179461615153,0.026804092522356913,0.022834896639650305,0.0019940179461615153
308,0.025789761407692024,0.024358258250965346,0.0019940179461615153,0.02680409252235693,0.02233355600089067,0.0019940179461615153
309,0.024034548005981003,0.02384745238831166,0.0019940179461615153,0.026804092522356944,0.02185375631863343,0.0019940179461615153
310,0.01942183184275398,0.02700228832951945,0.0019940179461615153,0.039088307267153954,0.024085102295648832,0.0019940179461615153
311,0.0189925920351509,0.026850488555748897,0.0019940179461615153,0.03908830726715396,0.02352803190241614,0.0019940179461615153
312,0.01908810619638951,0.026939915661679782,0.0019940179461615153,0.03908830726715396,0.022996148202494498,0.0019940179461615153
313,0.019558143356021747,0.027169054906953437,0.0019940179461615153,0.03908830726715396,0.02248778081700372,0.0019940179461615153
314,0.020314446871878836,0.02744937055281883,0.0019940179461615153,0.03908830726715396,0.022001403878213564,0.0019940179461615153
315,0.011752909116741452,0.02654914105720109,0.0019940179461615153,0.030249783867672863,0.023536313504634518,0.0019940179461615153
316,0.011203520598048761,0.026327532351628737,0.0019940179461615153,0.03024978386767287,0.023004059539918808,0.0019940179461615153
317,0.010944074037106951,0.026239372138652715,0.0019940179461615153,0.030249783867672866,0.022495346177136832,0.0019940179461615153
318,0.01099593390034151,0.026242118207268256,0.0019940179461615153,0.030249783867672863,0.022008645469905427,0.0019940179461615153
319,0.011479013247181261,0.026397515527950312,0.0019940179461615153,0.030249783867672863,0.021542558903756524,0.0019940179461615153
320,0.010286507152295189,0.023112196695624122,0.0019940179461615153,0.018280926159834357,0.021171950859121037,0.0019940179461615153
321,0.00958528713805354,0.022933052862630327,0.0019940179461615153,0.018280926159834357,0.020745428973277073,0.0019940179461615153
322,0.009138316210751462,0.022815677532358226,0.0019940179461615153,0.018280926159834357,0.02033575280807753,0.0019940179461615153
323,0.008811893597063672,0.022730363051262293,0.0019940179461615153,0.018280926159834357,0.019941943693335455,0.0019940179461615153
324,0.00865736619651809,0.022709262571603234,0.0019940179461615153,0.018280926159834354,0.01956309732787205,0.0019940179461615153
325,0.008693801955402267,0.022718521370812476,0.0019940179461615153,0.01828092615983435,0.01919837684710206,0.0019940179461615153
326,0.008914171363636474,0.022783027439578413,0.0019940179461615153,0.01828092615983435,0.018847006651884702,0.0019940179461615153
327,0.009356606074492704,0.022904772779173327,0.0019940179461615153,0.01828092615983435,0.01850826690286389,0.0019940179461615153
328,0.009973611982386494,0.02307444556915432,0.0019940179461615153,0.01828092615983435,0.018181488598049522,0.0019940179461615153
329,0.010707392895579123,0.02326660326149992,0.0019940179461615153,0.01828092615983435,0.017866049162807266,0.0019940179461615153
330,0.0116262511201456,0.023512037319205793,0.0019940179461615153,0.01828092615983435,0.017561368491088,0.0019940179461615153
331,0.009242039382101512,0.0226099501814657,0.0019940179461615153,0.012491136039652132,0.017035514717122138,0.0019940179461615153
332,0.008541985850800796,0.022438478747203578,0.0019940179461615153,0.012491136039652132,0.017322073122290726,0.0019940179461615153
333,0.008095628752372465,0.022326099053978855,0.0019940179461615153,0.012491136039652132,0.017618437000474274,0.0019940179461615153
334,0.007772474498992283,0.022244400088711466,0.0019940179461615153,0.012491136039652132,0.01792511839871325,0.0019940179461615153
335,0.007620890768693703,0.02222419179721256,0.0019940179461615153,0.01249113603965213,0.01824266564813299,0.0019940179461615153
336,0.007657895954218875,0.022233059206880502,0.0019940179461615153,0.012491136039652129,0.01857166663580647,0.0019940179461615153
337,0.007878777981590191,0.02229483417800302,0.0019940179461615153,0.012491136039652169,0.018912752437161767,0.0019940179461615153
338,0.008321342439322869,0.022411404567189524,0.0019940179461615153,0.012491136039652188,0.019266601356153594,0.0019940179461615153
339,0.008938348347216653,0.02257382066978754,0.0019940179461615153,0.012491136039652188,0.01963394342762063,0.0019940179461615153
340,0.009672119568666381,0.022757697456492636,0.0019940179461615153,0.012491136039652188,0.020015565444712738,0.0019940179461615153
341,0.010590618835538279,0.022992458106961922,0.0019940179461615153,0.012491136039652188,0.020412316584244052,0.0019940179461615153
342,0.003960013581559107,0.02334784329244163,0.0019940179461615153,0.009554199317245542,0.02124414885730625,0.0019940179461615153
343,0.0034002346568893153,0.02320094376720409,0.0019940179461615153,0.009554199317245543,0.0208078335373317,0.0019940179461615153
344,0.0029200941810136162,0.023077100062121804,0.0019940179461615153,0.009554199317245543,0.020389079747118493,0.0019940179461615153
345,0.0019841677022031305,0.02257636122177955,0.0019940179461615153,0.003376265083657876,0.019833109230404176,0.0019940179461615153
346,0.002465093425858638,0.022694874985858128,0.0019940179461615153,0.0033762650836578747,0.019452309840580273,0.0019940179461615153
347,0.0030256476809693215,0.022835416524372196,0.0019940179461615153,0.0033762650836578747,0.019085857817019332,0.0019940179461615153
348,0.008329245743524684,0.023631694272318166,0.0019940179461615153,0.01708314842564787,0.020353084415584415,0.0019940179461615153
349,0.010084459145235723,0.024133201799764203,0.0019940179461615153,0.01708314842564787,0.01995384554171806,0.0019940179461615153
350,0.011855592849910179,0.024661306582085516,0.0019940179461615153,0.01708314842564787,0.01956996800124873,0.0019940179461615153
351,0.013642646857547947,0.025218112790083725,0.0019940179461615153,0.01708314842564787,0.019200581951835827,0.0019940179461615153
352,0.015445621168149057,0.02580595363676126,0.0019940179461615153,0.017083148425647874,0.01884488200811664,0.0019940179461615153
353,0.0036978464869326364,0.02326660326149992,0.0019940179461615153,0.010905214192060204,0.02118447176107802,0.0019940179461615153
354,0.005453059888643573,0.023752575366471688,0.0019940179461615153,0.010905214192060208,0.021635030198446936,0.0019940179461615153
355,0.007224193593317913,0.024263976582722502,0.0019940179461615153,0.010905214192060215,0.022105170361881255,0.0019940179461615153
356,0.009011247600955674,0.024802789386483344,0.0019940179461615153,0.010905214192060215,0.022596197170406417,0.0019940179461615153
357,0.010814221911556808,0.025371208863481143,0.0019940179461615153,0.010905214192060215,0.02310953412285148,0.0019940179461615153
358,0.012124678823538395,0.024193742914344982,0.0019940179461615153,0.026127128092937157,0.02184851983357658,0.0019940179461615153
359,0.01387989222524943,0.02471965495995071,0.0019940179461615153,0.0261271280929372,0.022328087086218026,0.0019940179461615153
360,0.015651025929923842,0.025274033009953383,0.0019940179461615153,0.026127128092937227,0.022829179469671106,0.0019940179461615153
361,0.017438079937561524,0.025859179622038313,0.0019940179461615153,0.026127128092937248,0.02335327947100049,0.0019940179461615153
362,0.019241054248162602,0.026477653705023627,0.0019940179461615153,0.026127128092937255,0.023902008912613494,0.0019940179461615153
363,0.03177860289907676,0.026663476619613474,0.0019940179461615153,0.025738983979531803,0.01891025641025641,0.0019940179461615153
364,0.02997562858847562,0.026036393842639463,0.0019940179461615153,0.025738983979531803,0.019268451992161987,0.0019940179461615153
365,0.028188574580837865,0.025443291646584307,0.0019940179461615153,0.025738983979531803,0.019640479360852198,0.0019940179461615153
366,0.026417440876163507,0.024881545980005457,0.0019940179461615153,0.025738983979531803,0.02002715546503734,0.0019940179461615153
367,0.02466222747445249,0.024348797125725245,0.0019940179461615153,0.025738983979531803,0.020429362880886426,0.0019940179461615153
368,0.005322696482993772,0.02667907966484905,0.0019940179461615153,0.005195538752054835,0.021735361678151953,0.0019940179461615153
369,0.004764009139839327,0.026487442892228062,0.0019940179461615153,0.005195538752054833,0.022211887678270884,0.0019940179461615153
370,0.00428497629351317,0.0263261502926586,0.0019940179461615153,0.005195538752054833,0.02270977675134719,0.0019940179461615153
371,0.003758559474071727,0.026908115358819585,0.0019940179461615153,0.00969694978775522,0.023289293426521467,0.0019940179461615153
372,0.004235907142549972,0.027076640660853604,0.0019940179461615153,0.009696949787755219,0.023837250754569005,0.0019940179461615153
373,0.004792938446798845,0.02727693018955155,0.0019940179461615153,0.009696949787755213,0.024411614379244044,0.0019940179461615153
374,0.025993713252634446,0.027737064793562125,0.0019940179461615153,0.04190563361269802,0.0229403961392434,0.0019940179461615153
375,0.025907191894898558,0.02770718232044199,0.0019940179461615153,0.04190563361269802,0.022440486844460355,0.0019940179461615153
376,0.025903559948381845,0.027705651621457376,0.0019940179461615153,0.04190563361269802,0.021961900591197722,0.0019940179461615153
377,0.026039473648723725,0.02773859896567936,0.0019940179461615153,0.04190563361269802,0.021503301603636053,0.0019940179461615153
378,0.014877935196782509,0.02712056891003975,0.0019940179461615153,0.020445530626066882,0.023457049977782456,0.0019940179461615153
379,0.014740205004095125,0.027089072543617997,0.0019940179461615153,0.020445530626066907,0.022934626026113004,0.0019940179461615153
380,0.014741006194887765,0.027090535868625757,0.0019940179461615153,0.020445530626066924,0.022434965441653434,0.0019940179461615153
381,0.014825038689493534,0.027119102338785995,0.0019940179461615153,0.020445530626066938,0.02195661215822771,0.0019940179461615153
382,0.04157123965685695,0.028388667176134273,0.0019940179461615153,0.04881198055865671,0.02391169599008249,0.0019940179461615153
383,0.04291252518152044,0.028940762327956834,0.0019940179461615153,0.04881198055865671,0.02336035028880194,0.0019940179461615153
384,0.04427769116062898,0.0295251832445321,0.0019940179461615153,0.04881198055865671,0.022833856941219324,0.0019940179461615153
385,0.034376398231712395,0.028178114903778622,0.0019940179461615153,0.032241432721131426,0.02455083957507221,0.0019940179461615153
386,0.03571901044828951,0.028721972452106184,0.0019940179461615153,0.032241432721131426,0.025160545855910096,0.0019940179461615153
387,0.03708550311931175,0.029297502555863882,0.0019940179461615153,0.032241432721131426,0.02580130678602665,0.0019940179461615153
388,0.026251395548688862,0.027507336203823052,0.0019940179461615153,0.027436936410614177,0.02329849012775842,0.0019940179461615153
389,0.027602631262704503,0.028028503562945367,0.0019940179461615153,0.027436936410614177,0.022774750227066303,0.0019940179461615153
390,0.02897774743116518,0.0285795697392791,0.0019940179461615153,0.027436936410614177,0.022274039529202753,0.0019940179461615153
391,0.012095077710691727,0.02701392442565111,0.0019940179461615153,0.01675759114132617,0.023959677034064306,0.0019940179461615153
392,0.013446711432281459,0.02751639186853584,0.0019940179461615153,0.01675759114132616,0.024540027402622823,0.0019940179461615153
393,0.014822225608316237,0.02804731411314001,0.0019940179461615153,0.016757591141326186,0.02514919011082694,0.0019940179461615153
394,0.015314313121247765,0.027826328200860034,0.0019940179461615153,0.015377520134208155,0.02505996402158705,0.0019940179461615153
395,0.01703041412360203,0.028499985792629218,0.0019940179461615153,0.015377520134208155,0.02569686411149826,0.0019940179461615153
396,0.008330952346322914,0.02797066287403441,0.0019940179461615153,0.011445702811724507,0.022095431114244172,0.0019940179461615153
397,0.006616771796941961,0.027321511263653946,0.0019940179461615153,0.011445702811724507,0.022589072564298904,0.0019940179461615153
398,0.04013493825453904,0.02944371055335388,0.0019940179461615153,0.04885405564505978,0.02482120319730753,0.0019940179461615153
399,0.0406390863040748,0.029663147310206132,0.0019940179461615153,0.048854055645059784,0.024226467959711118,0.0019940179461615153
400,0.007709532894528456,0.026574464139045652,0.0019940179461615153,0.01099446172460662,0.024065454196458565,0.0019940179461615153
401,0.007831046854395066,0.026664185452998725,0.0019940179461615153,0.01099446172460662,0.023507077903815506,0.0019940179461615153
402,0.009007955250961788,0.027091267590416766,0.0019940179461615153,0.01099446172460662,0.02297402537908287,0.0019940179461615153
403,0.004973926705787836,0.025960916267632975,0.0019940179461615153,0.007062644402122973,0.022911051212938006,0.0019940179461615153
404,0.00518989054901002,0.026046535784771997,0.0019940179461615153,0.007062644402122973,0.02344115172478265,0.0019940179461615153
405,0.006370693733980345,0.026453910061980748,0.0019940179461615153,0.007062644402122973,0.02399636346236662,0.0019940179461615153
406,0.013351408251360107,0.027111771861062305,0.0019940179461615153,0.054154616276633434,0.02287969341667047,0.0019940179461615153
407,0.014404971257806978,0.027509599561162917,0.0019940179461615153,0.054154616276633434,0.022383396563267127,0.0019940179461615153
408,0.01549833502166226,0.02793482801838184,0.0019940179461615153,0.054154616276633434,0.021908173517976498,0.0019940179461615153
409,0.01663152717121832,0.02838947070478347,0.0019940179461615153,0.054154616276633434,0.021452709928562262,0.0019940179461615153
410,0.01780531158225281,0.02887577371527278,0.0019940179461615153,0.05415461627663344,0.021015798516531868,0.0019940179461615153
411,0.019025815054998507,0.02940141877235153,0.0019940179461615153,0.05415461627663344,0.020596328391309704,0.0019940179461615153
412,0.020293579804785255,0.029966239431149354,0.0019940179461615153,0.05415461627663344,0.020193275619085967,0.0019940179461615153
413,0.021598471327347064,0.030568084847007192,0.0019940179461615153,0.05415461627663344,0.01980569487776944,0.0019940179461615153
414,0.022955390494756926,0.03122081802901077,0.0019940179461615153,0.05415461627663344,0.019432712054868833,0.0019940179461615153
415,0.024375382017195576,0.03192843954924556,0.0019940179461615153,0.05415461627663344,0.019073517666299014,0.0019940179461615153
416,0.0551201516424525,0.027684239580458184,0.0019940179461615153,0.06878292979629705,0.02290268073252044,0.0019940179461615153
417,0.05617371464889935,0.02809917355371901,0.0019940179461615153,0.06878292979629701,0.02342253981598244,0.0019940179461615153
418,0.05726707841275461,0.028542970973249857,0.0019940179461615153,0.06878292979629701,0.023966547192353645,0.0019940179461615153
419,0.05840027056231061,0.02901779256473311,0.0019940179461615153,0.068782929796297,0.024536425461128237,0.0019940179461615153
420,0.05957405497334514,0.02952605239917574,0.0019940179461615153,0.06878292979629698,0.025134065052874254,0.0019940179461615153
421,0.060794558446090906,0.030075864343758432,0.0019940179461615153,0.06878292979629698,0.025761545179020906,0.0019940179461615153
422,0.062062323195877706,0.030667155873540023,0.0019940179461615153,0.06878292979629697,0.026421158000105367,0.0019940179461615153
423,0.06336721471843958,0.03129778138359285,0.0019940179461615153,0.06878292979629695,0.0271154366044877,0.0019940179461615153
424,0.06472413388584942,0.03198239852045534,0.0019940179461615153,0.06878292979629695,0.027847187517352434,0.0019940179461615153
425,0.06614412540828812,0.03272537440046983,0.0019940179461615153,0.06878292979629695,0.02861952861952862,0.0019940179461615153
426,0.025834278780000962,0.03269017665080503,0.0019940179461615153,0.05415461627663344,0.01872736099182195,0.0019940179461615153
427,0.02731705599725139,0.03350257198209633,0.0019940179461615153,0.05415461627663344,0.018393544837704015,0.0019940179461615153
428,0.06760302217109351,0.03352608884580673,0.0019940179461615153,0.06878292979629695,0.029435933556377296,0.0019940179461615153
429,0.06908579938834397,0.03438110581702259,0.0019940179461615153,0.06878292979629695,0.030300283970757055,0.0019940179461615153
430,0.037171489696083686,0.03652319568858787,0.0019940179461615153,0.05459441076929928,0.02947312744262584,0.0019940179461615153
431,0.03761644325404761,0.0368208516886931,0.0019940179461615153,0.05459441076929928,0.030358061684675686,0.0019940179461615153
432,0.05548037207115582,0.03739467601222877,0.0019940179461615153,0.06116934866151258,0.030151811212986622,0.0019940179461615153
433,0.05503473250258452,0.03708770891879899,0.0019940179461615153,0.06116934866151258,0.031078610603290677,0.0019940179461615153
434,0.04172849713837086,0.03630112196887441,0.0019940179461615153,0.0359156689318897,0.03028655977292629,0.0019940179461615153
435,0.0418664468133824,0.03638804237411116,0.0019940179461615153,0.0359156689318897,0.029410039878020173,0.0019940179461615153
436,0.04222129346690789,0.036643285108870376,0.0019940179461615153,0.0359156689318897,0.028582827505628225,0.0019940179461615153
437,0.04274268338895812,0.03699741792696422,0.0019940179461615153,0.0359156689318897,0.027800875880037695,0.0019940179461615153
438,0.0433277545228618,0.03740304295942721,0.0019940179461615153,0.0359156689318897,0.027060569270200997,0.0019940179461615153
439,0.01999962374106899,0.03688313598587924,0.0019940179461615153,0.05420230899541456,0.02895914537317742,0.0019940179461615153
440,0.020161923010882706,0.03697286936007078,0.0019940179461615153,0.05420230899541456,0.029807720883235758,0.0019940179461615153
441,0.02053521683560533,0.037236412236412234,0.0019940179461615153,0.05420230899541456,0.030707528396044455,0.0019940179461615153
442,0.02105660675765554,0.03760215940616331,0.0019940179461615153,0.05420230899541456,0.03166335195883448,0.0019940179461615153
443,0.02164167789155922,0.03802122820318423,0.0019940179461615153,0.05420230899541456,0.032680590401094785,0.0019940179461615153
444,0.025600555885288104,0.03768551568664287,0.0019940179461615153,0.022962180760343193,0.031216931216931216,0.0019940179461615153
445,0.025767172952422833,0.03777920072319108,0.0019940179461615153,0.022962180760343183,0.030287474332648872,0.0019940179461615153
446,0.02614398236190914,0.03805440679895284,0.0019940179461615153,0.022962180760343183,0.029411764705882353,0.0019940179461615153
447,0.02666537228395936,0.038436482084690554,0.0019940179461615153,0.022962180760343173,0.028585271317829456,0.0019940179461615153
448,0.023400830039528434,0.0376247280366119,0.0019940179461615153,0.028303956149760053,0.02823045962453207,0.0019940179461615153
449,0.023569372572529654,0.03771811070998796,0.0019940179461615153,0.028303956149760053,0.029036273629968447,0.0019940179461615153
450,0.02394768930614172,0.037992424242424244,0.0019940179461615153,0.028303956149760053,0.029889441845218582,0.0019940179461615153
451,0.02446907922819193,0.03837324967480297,0.0019940179461615153,0.028303956149760053,0.03079426483681803,0.0019940179461615153
452,0.06381174576092241,0.037513557990799265,0.0019940179461615153,0.06556761822566223,0.03094055588117346,0.0019940179461615153
453,0.06357861901461259,0.03734872463228449,0.0019940179461615153,0.06556761822566223,0.03002364773849792,0.0019940179461615153
454,0.06355881757808358,0.03731815306767868,0.0019940179461615153,0.06556761822566223,0.029159519725557463,0.0019940179461615153
455,0.04760746178344667,0.036746656896867555,0.0019940179461615153,0.06627248453118148,0.030435442269761796,0.0019940179461615153
456,0.047629743529797715,0.03677629890367763,0.0019940179461615153,0.06627248453118148,0.029547797908381204,0.0019940179461615153
457,0.04786404349240198,0.036936107530841464,0.0019940179461615153,0.06627248453118148,0.028710462287104624,0.0019940179461615153
458,0.025077931266144708,0.03615717375630858,0.0019940179461615153,0.018983634591899615,0.016693296052193596,0.0019940179461615153
459,0.023523048343389356,0.03516706987833526,0.0019940179461615153,0.018983634591899615,0.016965780882626565,0.0019940179461615153
460,0.02204975697332124,0.03427770752879259,0.0019940179461615153,0.018983634591899615,0.017247308869553255,0.0019940179461615153
461,0.02060651991328192,0.03344559671879689,0.0019940179461615153,0.018983634591899615,0.017538337792232774,0.0019940179461615153
462,0.02967426369785234,0.036109011052309466,0.0019940179461615153,0.031605214179049476,0.031166490584798957,0.0019940179461615153
463,0.028125350888708246,0.035125196988268256,0.0019940179461615153,0.03160521417904946,0.03026006154588789,0.0019940179461615153
464,0.026652059518640157,0.03423792456050521,0.0019940179461615153,0.03160521417904946,0.029404866608032834,0.0019940179461615153
465,0.02520882245860079,0.03340772074742697,0.0019940179461615153,0.03160521417904945,0.028596681302389234,0.0019940179461615153
466,0.04148762853307642,0.039779487586261604,0.0019940179461615153,0.07118141174027398,0.030516931876958652,0.0019940179461615153
467,0.05830473969246715,0.03993152321044669,0.0019940179461615153,0.052812893447277603,0.031990559117149875,0.0019940179461615153
468,0.05794913966803166,0.03963956843062087,0.0019940179461615153,0.052812893447277603,0.031011347123025074,0.0019940179461615153
469,0.041143488160179334,0.03948974369069649,0.0019940179461615153,0.07118141174027398,0.03146469241145654,0.0019940179461615153
470,0.04098760812063758,0.03944315545243619,0.0019940179461615153,0.07118141174027398,0.03247320879334348,0.0019940179461615153
471,0.057782859564045885,0.03959262621876604,0.0019940179461615153,0.052812893447277603,0.03009030090300903,0.0019940179461615153
472,0.04707946437164068,0.03925175126208273,0.0019940179461615153,0.06369742377019946,0.02705618947425211,0.0019940179461615153
473,0.04644427745070024,0.03877527351451657,0.0019940179461615153,0.06369742377019946,0.027793942416936848,0.0019940179461615153
474,0.0458622673385451,0.03834537599877662,0.0019940179461615153,0.06369742377019946,0.028573056433923025,0.0019940179461615153
475,0.045367961353321794,0.037970849895892486,0.0019940179461615153,0.06369742377019946,0.029397110114598904,0.0019940179461615153
476,0.0450229733942018,0.037767820160409686,0.0019940179461615153,0.06369742377019946,0.030270107137467934,0.0019940179461615153
477,0.044875424420450304,0.037691180338957575,0.0019940179461615153,0.06369742377019946,0.031196541320643215,0.0019940179461615153
478,0.06431673489343177,0.03771243796059558,0.0019940179461615153,0.04240432618531848,0.028846706931262584,0.0019940179461615153
479,0.0646631471559836,0.037914871096998565,0.0019940179461615153,0.04240432618531848,0.029686852542473215,0.0019940179461615153
480,0.06515861557602648,0.038288288288288286,0.0019940179461615153,0.04240432618531848,0.030577403816840435,0.0019940179461615153
481,0.0657406256881816,0.038716899559947504,0.0019940179461615153,0.04240432618531848,0.03152303727449871,0.0019940179461615153
